"25","25","0","2013"
"25","26","1820","2013"
"25","27","0","2013"
"25","28","0","2013"
"25","29","0","2013"
"25","30","0","2013"
"25","31","0","2013"
"25","32","0","2013"
"25","33","0","2013"
"25","34","587","2013"
"26","0","52275","2013"
"26","1","58178","2013"
"26","2","3024","2013"
"26","3","6736","2013"
"26","4","7362","2013"
"26","5","0","2013"
"26","6","0","2013"
"26","7","1680","2013"
"26","8","0","2013"
"26","9","0","2013"
"26","10","0","2013"
"26","11","0","2013"
"26","12","0","2013"
"26","13","0","2013"
"26","14","0","2013"
"26","15","0","2013"
"26","16","0","2013"
"26","17","0","2013"
"26","18","0","2013"
"26","19","0","2013"
"26","20","0","2013"
"26","21","0","2013"
"26","22","0","2013"
"26","23","0","2013"
"26","24","0","2013"
"26","25","0","2013"
"26","26","2538","2013"
"26","27","0","2013"
"26","28","0","2013"
"26","29","0","2013"
"26","30","0","2013"
"26","31","0","2013"
"26","32","0","2013"
"26","33","0","2013"
"26","34","0","2013"
"27","0","59525","2013"
"27","1","60547","2013"
"27","2","3966","2013"
"27","3","8794","2013"
"27","4","18552","2013"
"27","5","0","2013"
"27","6","2669","2013"
"27","7","1093","2013"
"27","8","0","2013"
"27","9","0","2013"
"27","10","0","2013"
"27","11","0","2013"
"27","12","0","2013"
"27","13","0","2013"
"27","14","0","2013"
"27","15","0","2013"
"27","16","0","2013"
"27","17","0","2013"
"27","18","0","2013"
"27","19","0","2013"
"27","20","0","2013"
"27","21","5502","2013"
"27","22","0","2013"
"27","23","0","2013"
"27","24","0","2013"
"27","25","0","2013"
"27","26","1147","2013"
"27","27","0","2013"
"27","28","0","2013"
"27","29","0","2013"
"27","30","0","2013"
"27","31","0","2013"
"27","32","0","2013"
"27","33","0","2013"
"27","34","0","2013"
"28","0","63832","2013"
"28","1","63256","2013"
"28","2","5263","2013"
"28","3","7273","2013"
"28","4","9784","2013"
"28","5","0","2013"
"28","6","2747","2013"
"28","7","1655","2013"
"28","8","0","2013"
"28","9","0","2013"
"28","10","0","2013"
"28","11","0","2013"
"28","12","238","2013"
"28","13","0","2013"
"28","14","0","2013"
"28","15","0","2013"
"28","16","0","2013"
"28","17","0","2013"
"28","18","0","2013"
"28","19","0","2013"
"28","20","0","2013"
"28","21","5292","2013"
"28","22","0","2013"
"28","23","0","2013"
"28","24","0","2013"
"28","25","0","2013"
"28","26","1299","2013"
"28","27","0","2013"
"28","28","0","2013"
"28","29","0","2013"
"28","30","0","2013"
"28","31","0","2013"
"28","32","0","2013"
"28","33","0","2013"
"28","34","0","2013"
"29","0","63431","2013"
"29","1","49395","2013"
"29","2","1872","2013"
"29","3","4904","2013"
"29","4","8326","2013"
"29","5","0","2013"
"29","6","2120","2013"
"29","7","1306","2013"
"29","8","0","2013"
"29","9","0","2013"
"29","10","0","2013"
"29","11","0","2013"
"29","12","273","2013"
"29","13","0","2013"
"29","14","0","2013"
"29","15","0","2013"
"29","16","0","2013"
"29","17","0","2013"
"29","18","0","2013"
"29","19","0","2013"
"29","20","0","2013"
"29","21","4034","2013"
"29","22","0","2013"
"29","23","0","2013"
"29","24","0","2013"
"29","25","0","2013"
"29","26","0","2013"
"29","27","0","2013"
"29","28","0","2013"
"29","29","0","2013"
"29","30","0","2013"
"29","31","0","2013"
"29","32","0","2013"
"29","33","0","2013"
"29","34","0","2013"
"30","0","68545","2013"
"30","1","49111","2013"
"30","2","2505","2013"
"30","3","4878","2013"
"30","4","9099","2013"
"30","5","0","2013"
"30","6","1985","2013"
"30","7","1457","2013"
"30","8","0","2013"
"30","9","0","2013"
"30","10","0","2013"
"30","11","0","2013"
"30","12","0","2013"
"30","13","0","2013"
"30","14","0","2013"
"30","15","0","2013"
"30","16","0","2013"
"30","17","0","2013"
"30","18","0","2013"
"30","19","0","2013"
"30","20","0","2013"
"30","21","5632","2013"
"30","22","0","2013"
"30","23","0","2013"
"30","24","0","2013"
"30","25","0","2013"
"30","26","758","2013"
"30","27","0","2013"
"30","28","0","2013"
"30","29","0","2013"
"30","30","0","2013"
"30","31","0","2013"
"30","32","0","2013"
"30","33","0","2013"
"30","34","0","2013"
"31","0","99705","2013"
"31","1","48903","2013"
"31","2","2673","2013"
"31","3","4543","2013"
"31","4","8393","2013"
"31","5","0","2013"
"31","6","0","2013"
"31","7","879","2013"
"31","8","0","2013"
"31","9","0","2013"
"31","10","0","2013"
"31","11","0","2013"
"31","12","0","2013"
"31","13","0","2013"
"31","14","0","2013"
"31","15","0","2013"
"31","16","0","2013"
"31","17","0","2013"
"31","18","0","2013"
"31","19","0","2013"
"31","20","0","2013"
"31","21","3777","2013"
"31","22","0","2013"
"31","23","0","2013"
"31","24","0","2013"
"31","25","0","2013"
"31","26","0","2013"
"31","27","0","2013"
"31","28","0","2013"
"31","29","0","2013"
"31","30","0","2013"
"31","31","0","2013"
"31","32","0","2013"
"31","33","0","2013"
"31","34","0","2013"
"32","0","101015","2013"
"32","1","32422","2013"
"32","2","2812","2013"
"32","3","3821","2013"
"32","4","5702","2013"
"32","5","0","2013"
"32","6","0","2013"
"32","7","870","2013"
"32","8","0","2013"
"32","9","0","2013"
"32","10","0","2013"
"32","11","1022","2013"
"32","12","0","2013"
"32","13","0","2013"
"32","14","0","2013"
"32","15","0","2013"
"32","16","0","2013"
"32","17","0","2013"
"32","18","0","2013"
"32","19","0","2013"
"32","20","0","2013"
"32","21","3238","2013"
"32","22","0","2013"
"32","23","0","2013"
"32","24","0","2013"
"32","25","0","2013"
"32","26","1451","2013"
"32","27","0","2013"
"32","28","0","2013"
"32","29","0","2013"
"32","30","0","2013"
"32","31","0","2013"
"32","32","0","2013"
"32","33","0","2013"
"32","34","0","2013"
"33","0","66862","2013"
"33","1","47067","2013"
"33","2","2797","2013"
"33","3","4933","2013"
"33","4","10651","2013"
"33","5","0","2013"
"33","6","2166","2013"
"33","7","1288","2013"
"33","8","0","2013"
"33","9","0","2013"
"33","10","0","2013"
"33","11","0","2013"
"33","12","0","2013"
"33","13","0","2013"
"33","14","0","2013"
"33","15","0","2013"
"33","16","0","2013"
"33","17","0","2013"
"33","18","0","2013"
"33","19","0","2013"
"33","20","0","2013"
"33","21","3571","2013"
"33","22","0","2013"
"33","23","0","2013"
"33","24","0","2013"
"33","25","0","2013"
"33","26","903","2013"
"33","27","0","2013"
"33","28","0","2013"
"33","29","0","2013"
"33","30","0","2013"
"33","31","0","2013"
"33","32","0","2013"
